Source,Target,Weight,Type
韩滔,蔡福,4,Undirected
韩滔,皇甫端,3,Undirected
韩滔,焦挺,7,Undirected
韩滔,魏定国,14,Undirected
韩滔,蔡庆,3,Undirected
韩滔,燕青,3,Undirected
凌振,徐宁,12,Undirected
凌振,李衮,12,Undirected
凌振,项充,13,Undirected
凌振,樊瑞,15,Undirected
凌振,段景住,7,Undirected
凌振,关胜,13,Undirected
凌振,燕青,8,Undirected
凌振,宣赞,5,Undirected
凌振,郝思文,6,Undirected
凌振,魏定国,6,Undirected
凌振,鲍旭,10,Undirected
凌振,王定六,5,Undirected
凌振,蔡福,6,Undirected
凌振,皇甫端,6,Undirected
凌振,安道全,6,Undirected
凌振,郁保四,7,Undirected
凌振,焦挺,3,Undirected
凌振,蔡庆,8,Undirected
凌振,张清,6,Undirected
凌振,董平,4,Undirected
凌振,耿恭,3,Undirected
凌振,方腊,4,Undirected
徐宁,李衮,13,Undirected
徐宁,项充,13,Undirected
徐宁,樊瑞,12,Undirected
徐宁,段景住,6,Undirected
徐宁,关胜,18,Undirected
徐宁,魏定国,12,Undirected
徐宁,王定六,4,Undirected
徐宁,郁保四,7,Undirected
徐宁,董平,17,Undirected
徐宁,张清,22,Undirected
徐宁,燕青,6,Undirected
徐宁,宣赞,8,Undirected
徐宁,郝思文,12,Undirected
徐宁,皇甫端,5,Undirected
徐宁,安道全,8,Undirected
徐宁,蔡庆,5,Undirected
徐宁,蔡福,5,Undirected
徐宁,鲍旭,9,Undirected
徐宁,焦挺,4,Undirected
徐宁,耿恭,5,Undirected
徐宁,唐斌,6,Undirected
徐宁,文仲容,3,Undirected
徐宁,乔道清,6,Undirected
宿元景,李师师,5,Undirected
宿元景,燕青,13,Undirected
宿元景,童贯,8,Undirected
宿元景,杨戬,4,Undirected
宿元景,田虎,5,Undirected
宿元景,王庆,3,Undirected
宿元景,方腊,3,Undirected
项充,李衮,74,Undirected
项充,樊瑞,40,Undirected
项充,段景住,8,Undirected
项充,宣赞,9,Undirected
项充,关胜,18,Undirected
项充,郝思文,10,Undirected
项充,安道全,7,Undirected
项充,史文恭,4,Undirected
项充,燕青,9,Undirected
项充,魏定国,11,Undirected
项充,张清,13,Undirected
项充,鲍旭,42,Undirected
项充,王定六,6,Undirected
项充,蔡福,7,Undirected
项充,皇甫端,6,Undirected
项充,郁保四,5,Undirected
项充,焦挺,7,Undirected
项充,蔡庆,5,Undirected
项充,董平,9,Undirected
项充,耿恭,6,Undirected
项充,唐斌,6,Undirected
项充,方腊,3,Undirected
项充,邓元觉,4,Undirected
李衮,樊瑞,40,Undirected
李衮,段景住,7,Undirected
李衮,宣赞,9,Undirected
李衮,关胜,18,Undirected
李衮,郝思文,10,Undirected
李衮,安道全,7,Undirected
李衮,史文恭,4,Undirected
李衮,燕青,9,Undirected
李衮,魏定国,11,Undirected
李衮,张清,13,Undirected
李衮,鲍旭,41,Undirected
李衮,王定六,5,Undirected
李衮,蔡福,7,Undirected
李衮,皇甫端,6,Undirected
李衮,郁保四,5,Undirected
李衮,焦挺,7,Undirected
李衮,蔡庆,5,Undirected
李衮,董平,9,Undirected
李衮,耿恭,5,Undirected
李衮,唐斌,6,Undirected
李衮,方腊,3,Undirected
李衮,邓元觉,4,Undirected
樊瑞,段景住,6,Undirected
樊瑞,宣赞,7,Undirected
樊瑞,关胜,16,Undirected
樊瑞,郝思文,7,Undirected
樊瑞,安道全,8,Undirected
樊瑞,史文恭,3,Undirected
樊瑞,燕青,10,Undirected
樊瑞,魏定国,12,Undirected
樊瑞,张清,16,Undirected
樊瑞,鲍旭,18,Undirected
樊瑞,王定六,4,Undirected
樊瑞,蔡福,5,Undirected
樊瑞,皇甫端,7,Undirected
樊瑞,郁保四,4,Undirected
樊瑞,焦挺,6,Undirected
樊瑞,蔡庆,8,Undirected
樊瑞,董平,7,Undirected
樊瑞,童贯,3,Undirected
樊瑞,耿恭,5,Undirected
樊瑞,乔道清,9,Undirected
樊瑞,邓元觉,3,Undirected
段景住,关胜,4,Undirected
段景住,郁保四,13,Undirected
段景住,史文恭,3,Undirected
段景住,焦挺,5,Undirected
段景住,鲍旭,7,Undirected
段景住,魏定国,6,Undirected
段景住,王定六,8,Undirected
段景住,宣赞,3,Undirected
段景住,蔡福,6,Undirected
段景住,郝思文,3,Undirected
段景住,皇甫端,4,Undirected
段景住,安道全,4,Undirected
段景住,蔡庆,5,Undirected
段景住,张清,6,Undirected
段景住,耿恭,3,Undirected
史文恭,郁保四,6,Undirected
史文恭,关胜,4,Undirected
史文恭,魏定国,3,Undirected
李固,燕青,10,Undirected
李固,蔡福,5,Undirected
李固,蔡庆,3,Undirected
燕青,蔡福,7,Undirected
燕青,蔡庆,7,Undirected
燕青,关胜,11,Undirected
燕青,宣赞,4,Undirected
燕青,郝思文,5,Undirected
燕青,魏定国,7,Undirected
燕青,张清,9,Undirected
燕青,董平,5,Undirected
燕青,皇甫端,3,Undirected
燕青,安道全,3,Undirected
燕青,李师师,15,Undirected
燕青,童贯,3,Undirected
燕青,郁保四,3,Undirected
燕青,鲍旭,4,Undirected
燕青,方腊,8,Undirected
蔡福,蔡庆,20,Undirected
蔡福,关胜,4,Undirected
蔡福,宣赞,4,Undirected
蔡福,鲍旭,6,Undirected
蔡福,王定六,6,Undirected
蔡福,郝思文,4,Undirected
蔡福,皇甫端,4,Undirected
蔡福,安道全,4,Undirected
蔡福,郁保四,10,Undirected
蔡福,焦挺,4,Undirected
蔡福,魏定国,6,Undirected
蔡福,张清,5,Undirected
蔡庆,关胜,6,Undirected
蔡庆,宣赞,3,Undirected
蔡庆,鲍旭,5,Undirected
蔡庆,王定六,5,Undirected
蔡庆,郝思文,3,Undirected
蔡庆,皇甫端,5,Undirected
蔡庆,安道全,5,Undirected
蔡庆,郁保四,10,Undirected
蔡庆,焦挺,3,Undirected
蔡庆,魏定国,5,Undirected
蔡庆,张清,5,Undirected
童贯,董平,3,Undirected
童贯,李师师,4,Undirected
童贯,杨戬,18,Undirected
童贯,张清,3,Undirected
童贯,褚坚,3,Undirected
童贯,田虎,3,Undirected
童贯,王庆,8,Undirected
宣赞,关胜,29,Undirected
宣赞,郝思文,42,Undirected
宣赞,安道全,4,Undirected
宣赞,魏定国,18,Undirected
宣赞,鲍旭,6,Undirected
宣赞,焦挺,7,Undirected
宣赞,张清,6,Undirected
宣赞,王定六,3,Undirected
宣赞,皇甫端,3,Undirected
宣赞,郁保四,3,Undirected
宣赞,董平,7,Undirected
宣赞,乔道清,3,Undirected
关胜,郝思文,31,Undirected
关胜,安道全,6,Undirected
关胜,魏定国,19,Undirected
关胜,王定六,3,Undirected
关胜,焦挺,8,Undirected
关胜,鲍旭,15,Undirected
关胜,郁保四,4,Undirected
关胜,张清,17,Undirected
关胜,董平,20,Undirected
关胜,皇甫端,4,Undirected
关胜,耿恭,3,Undirected
关胜,田虎,6,Undirected
关胜,文仲容,3,Undirected
关胜,叶清,5,Undirected
关胜,方腊,8,Undirected
关胜,邓元觉,3,Undirected
郝思文,安道全,5,Undirected
郝思文,魏定国,18,Undirected
郝思文,鲍旭,6,Undirected
郝思文,焦挺,7,Undirected
郝思文,张清,6,Undirected
郝思文,王定六,3,Undirected
郝思文,皇甫端,3,Undirected
郝思文,郁保四,3,Undirected
郝思文,董平,7,Undirected
郝思文,乔道清,3,Undirected
安道全,王定六,7,Undirected
安道全,鲍旭,5,Undirected
安道全,皇甫端,11,Undirected
安道全,郁保四,4,Undirected
安道全,魏定国,5,Undirected
安道全,张清,14,Undirected
安道全,董平,5,Undirected
安道全,耿恭,3,Undirected
安道全,田虎,3,Undirected
安道全,唐斌,3,Undirected
王定六,焦挺,5,Undirected
王定六,鲍旭,7,Undirected
王定六,魏定国,6,Undirected
王定六,郁保四,11,Undirected
王定六,董平,5,Undirected
王定六,皇甫端,4,Undirected
王定六,张清,5,Undirected
魏定国,鲍旭,10,Undirected
魏定国,焦挺,7,Undirected
魏定国,郁保四,7,Undirected
魏定国,皇甫端,5,Undirected
魏定国,张清,10,Undirected
魏定国,董平,7,Undirected
魏定国,耿恭,4,Undirected
魏定国,唐斌,5,Undirected
魏定国,文仲容,3,Undirected
魏定国,乔道清,6,Undirected
焦挺,鲍旭,9,Undirected
焦挺,郁保四,5,Undirected
焦挺,皇甫端,3,Undirected
焦挺,张清,8,Undirected
焦挺,董平,4,Undirected
焦挺,王庆,3,Undirected
鲍旭,郁保四,6,Undirected
鲍旭,皇甫端,5,Undirected
鲍旭,董平,9,Undirected
鲍旭,张清,8,Undirected
鲍旭,耿恭,8,Undirected
鲍旭,唐斌,6,Undirected
郁保四,董平,5,Undirected
郁保四,皇甫端,4,Undirected
郁保四,张清,6,Undirected
郁保四,耿恭,3,Undirected
董平,张清,26,Undirected
董平,皇甫端,4,Undirected
董平,钮文忠,3,Undirected
董平,文仲容,3,Undirected
董平,唐斌,3,Undirected
张清,皇甫端,8,Undirected
张清,耿恭,7,Undirected
张清,田虎,14,Undirected
张清,唐斌,7,Undirected
张清,文仲容,5,Undirected
张清,乔道清,13,Undirected
张清,邬梨,5,Undirected
张清,叶清,15,Undirected
张清,王庆,7,Undirected
王庆,田虎,5,Undirected
王庆,杨戬,3,Undirected
王庆,乔道清,3,Undirected
王庆,叶清,3,Undirected
王庆,李助,18,Undirected
王庆,范全,10,Undirected
王庆,段三娘,9,Undirected
田虎,杨戬,3,Undirected
田虎,乔道清,8,Undirected
田虎,邬梨,13,Undirected
田虎,叶清,19,Undirected
方腊,费保,4,Undirected
方腊,方天定,5,Undirected
方腊,邓元觉,3,Undirected
方腊,庞万春,3,Undirected
王焕,王文德,3,Undirected
王焕,周昂,5,Undirected
王焕,丘岳,3,Undirected
周昂,丘岳,8,Undirected
叶清,邬梨,13,Undirected
耿恭,唐斌,8,Undirected
耿恭,文仲容,3,Undirected
耿恭,乔道清,4,Undirected
唐斌,文仲容,9,Undirected
唐斌,乔道清,5,Undirected
乔道清,邬梨,3,Undirected
李助,段三娘,6,Undirected
李助,范全,4,Undirected
范全,段三娘,5,Undirected
